InstrumentCode,ISIN,InstrumentLongName,HoldingNominal,AssetMarketValue,Weight (%) Pre,Weight (%) Post,Maturity,Companion,Spread,MTM,Yield,Mod Duration,Term,Type,Issuer Type,Issuer,Exposure,Level of Subordination,Subordination,Quality,Liquidity,Interest Rate Score,Spread over Jibar,Instrument Score,Risk,Risk Duration,Reference, ,Level 2,Level 3,Level 4,Level 1 Max,Level 2 Max,Level 3 Max,Level 4 Max,GIR,Infrastructure
CLN616,ZAG000163163,Standard Bank CLN F/R 201229,1800000,1712147.4,0.000565371,0.000565371,2029/12/20,JIBAR,370,,12.042,0.194520548,6.2,Credit Linked Notes,Bank,STANDARD BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.241496599,370,-536.5285546,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,2.1(c)(i),No
CLN621,ZAG000163932,Standard Bank CLN F/R 28102022,3000000,3071468.692,0.001014235,0.001014235,2024/10/28,JIBAR,140,,9.742,0.049315068,1.052054795,Credit Linked Notes,Bank,STANDARD BANK LTD,BIDVESTCO LIMITED,Credit-Linked Note,1.5,-0.031424439,-0.386470737,1.051873199,140,52.9535603,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,2.1(c)(i),No
CLN655,ZAG000167230,Standard Bank CLN F/R 24062030,1600000,1580468.8,0.000521889,0.000521889,2030/06/22,JIBAR,440,,12.742,0.2,6.704109589,Credit Linked Notes,Bank,STANDARD BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.25,440,-536.5243029,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,2.1(c)(i),No
CLN817,,Standard Bank CLN F/R 01022027,7500000,7675971.882,0.002534696,0.002534696,2027/01/31,JIBAR,310,,11.442,0.057534247,3.312328767,Credit Linked Notes,Bank,STANDARD BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.061046512,310,-536.6187797,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.102541944,0.102541944,0.102541944,0.102541944,2.1(c)(i),No
DV24,,Development Bank of SA 9.69% 18022024,1900000,1924791.58,0.000635589,0.000635589,2024/02/18,R186,65,9.965,9.965,0.33884378,0.35890411,SOE,SOE,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA,Corp Senior Unsecured,1,0.276103649,1.971274513,1.512501842,162.3,-129.1576215,1,0.33884378,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.012658494,0.012658494,0.012658494,0.012658494,,Yes
DVFB31,,Development Bank of Southern Africa F/R 21082025,15000000,15550263.67,0.005134881,0.005134881,2025/08/21,JIBAR,153,,9.872,0.115068493,1.865753425,SOE,SOE,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA,Corp Senior Unsecured,1,0.276103649,1.971274513,1.13003096,153,-129.348857,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.012658494,0.012658494,0.012658494,0.012658494,,Yes
DVFC28,,Development Bank of Southern Africa F/R 15122028,20000000,20859414.07,0.006888025,0.006888025,2028/12/15,JIBAR,203,,10.372,0.180821918,5.18630137,SOE,SOE,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA,Corp Senior Unsecured,1,0.276103649,1.971274513,1.220735786,203,-129.3035046,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.012658494,0.012658494,0.012658494,0.012658494,,Yes
DSY03,,Discovery Limited 10.46% 21112024,4900000,5083132.886,0.00167851,0.00167851,2024/11/21,R186,150,10.815,10.815,0.97951,1.117808219,Insurer Sub Debt,Insurer,DISCOVERY LTD,DISCOVERY LTD,Bank Subordinated Debt - Tier 2,2,-0.46344371,-0.226921889,48.80429478,247.3,296.2439185,1,0.97951,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00167851,0.00167851,0.00167851,0.00167851,,No
EL28,,Eskom ILB 2.55% 02/05/2028 ,29300000,47458256.01,0.015671276,0.015671276,2028/05/02,R210,83,5.24,10.04,4.149658868,4.564383562,ILBs,SOE,ESKOM,ESKOM,Government-Guaranteed,0.3,0.175877894,4.834492325,-0.317494701,169.8,-115.5919205,1,4.149658868,R210,2.Gov,2.1,2.1 (a),,0.015671276,0.015671276,0.015671276,0,,Yes
EQT010,,Equities Property Fund Limited F/R 12112024,16500000,16812042.84,0.005551535,0.005551535,2024/11/12,JIBAR,119,,9.532,0.090410959,1.093150685,Corporate Senior Debt,Corporate,EQUITES PROPERTY FUND LIMITED,EQUITES PROPERTY FUND LIMITED,Corp Senior Unsecured,1,-0.005578429,0,1.09939759,119,31.18961044,0,0,JIBAR,2.Gov,2.1,2.1 (a),,0.005551535,0.005551535,0.005551535,0,,No
FRB24,ZAG000155102,FirstRand F/R 08112023,33716590,34563155.1,0.011413162,0.011413162,2023/11/08,JIBAR,190,,10.242,0.079452055,0.079452055,Bank Subordinated Debt - AT1,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - AT1,4,-0.107833692,2.460589047,1.086309524,190,87.70480737,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,2.1(c)(i),No
FRB25,,FirstRand F/R 19092024,23800000,24574459.33,0.008114776,0.008114776,2024/09/19,JIBAR,166,,10.002,0.191780822,0.945205479,Bank Subordinated Debt - AT1,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - AT1,4,-0.107833692,2.460589047,1.237288136,166,87.78029667,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FRB26,,FirstRand F/R 03062024,20000000,20344828.2,0.006718102,0.006718102,2024/06/03,JIBAR,128,,9.622,0.147945205,0.649315068,Bank Subordinated Debt - Tier 2,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.107833692,2.460589047,1.173633441,128,67.74846933,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FRB27,,FirstRand 10.19% 030626,500000,522750.2,0.000172618,0.000172618,2026/06/03,R186,48,9.795,9.795,2.192966571,2.649315068,Bank Subordinated Debt - Tier 2,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.107833692,2.460589047,-0.838246456,145.3,66.74252938,1,2.192966571,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FRB28,,FirstRand F/R 31122099,30000000,31357166.35,0.010354506,0.010354506,2025/12/02,JIBAR,272,,11.062,0.145205479,2.147945205,Bank Subordinated Debt - AT1,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - AT1,4,-0.107833692,2.460589047,1.169871795,272,87.7465885,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FRB29,,FirstRand 7.429% 19042031,10000000,10150599.75,0.003351848,0.003351848,2026/04/19,JIBAR,158,,9.922,0.024657534,2.526027397,Bank Subordinated Debt - Tier 2,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.107833692,2.460589047,1.025280899,158,67.67429306,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FRBI23,ZAG000076498,FirstRand ILB 5.5% 07/12/2023 ,8100000,27531075.42,0.009091086,0.009091086,2023/12/07,R197,70,3.2,8,0.149961828,0.15890411,Bank Senior Debt - ILBs,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.176417757,-34.2,53.74986149,1,0.149961828,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,2.1(c)(i),No
FRBI25,,FirstRand ILB 2.00% 31/01/2025,500000,852653.9,0.000281556,0.000281556,2025/01/31,I2025,55,4.95,9.75,1.252748748,1.312328767,Bank Senior Debt - ILBs,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-3.95649834,140.8,51.18340344,1,1.252748748,I2025,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,2.1(c)(i),No
FRBI28,ZAG000079237,FirstRand ILB 2.6% 31/03/2028 ,850000,1848949.41,0.000610545,0.000610545,2028/03/31,R210,80,5.21,10.01,4.117344493,4.476712329,Bank Senior Debt - ILBs,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.320785849,166.8,53.00125968,1,4.117344493,R210,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,2.1(c)(i),No
FRJ24,ZAG000156977,FirstRand F/R 14022024,12900000,13155206.5,0.004344004,0.004344004,2024/02/14,JIBAR,24,,8.582,0.095890411,0.347945205,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.106060606,24,53.71468291,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,2.1(c)(i),No
ZAG000156969,FRJ26,FirstRand F/R 16022026,4500000,4626775.003,0.001527816,0.001527816,2026/02/14,JIBAR,88,,9.222,0.095890411,2.350684932,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.106060606,88,53.71468291,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FRJ28,,FirstRand F/R 22062028,5000000,5082341.24,0.001678249,0.001678249,2028/06/22,JIBAR,116,,9.502,0.2,4.704109589,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.25,116,53.78665261,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FRX30,,FirstRand 9.75% 31012030,18000000,17629434,0.005821447,0.005821447,2030/01/31,R2030,-13,10.635,10.635,4.486512212,6.315068493,Bank Senior Debt - Fixed,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.286819589,229.3,53.01824281,1,4.486512212,R2030,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FRS329,,First Rand F/R 01062028,50000000,55047631.95,0.018177378,0.018177378,2028/06/01,JIBAR,,,11.257,0.142465753,4.646575342,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.166134185,291.5,53.7447197,0,0,INV JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FRC459,,FirstRand Bank F/R 07122033,65000000,66610502.88,0.021995574,0.021995574,2025/07/31,JIBAR,375,,12.092,0.15,1.808219178,Credit Linked Notes,Bank,FIRSTRAND BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.176470588,375,-536.5610677,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FR101UCI,ZAG000194382,FirstRand Bank 12.13% 04032024,30000000,30896009.59,0.010202227,0.010202227,2024/03/04,0,0,12.13,12.13,3.091261706,0.4,Bank Senior Debt - Fixed,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.478180228,378.8,52.92256249,0,0,FIXED,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
FR102UCI,ZAG000194390,FirstRand Bank 0% 04032024,70000000,68672100,0.022676338,0.022676338,2024/03/04,0,0,11.64,11.64,6.101331109,0.4,Bank Senior Debt - Fixed,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.196027268,329.8,53.06363897,0,0,R2032,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.136531232,0.136531232,0.136531232,0.136531232,,No
26NC0026,,First National Bank NCD 8.32% 30082024,20000000,20195967.97,0.006668947,0.006668947,2024/08/30,0,0,8.32,8.32,0.833047192,0.890410959,Money Market,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Money Market,0.5,-0.107833692,2.460589047,5.989716555,-2.2,55.15651088,0,0,FIXED,1,1.1,,,0.024573278,0.024573278,0,0,,No
26NC0029,,FirstRand NCD 8.94% 27092024,20000000,20067466.82,0.006626514,0.006626514,2024/09/27,0,0,8.94,8.94,0.902641773,0.967123288,Money Market,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Money Market,0.5,-0.107833692,2.460589047,10.27134562,59.8,57.29732542,0,0,FIXED,1,1.1,,,0.024573278,0.024573278,0,0,,No
GRT25G,,Growthpoint Properties Ltd F/R 10032028,14000000,14221341.39,0.004696055,0.004696055,2025/03/09,JIBAR,115,,9.492,0.164383562,1.41369863,Corporate Senior Debt,Corporate,GROWTHPOINT PROPERTIES LIMITED,GROWTHPOINT PROPERTIES LIMITED,Corp Senior Unsecured,1,0.382812619,-0.119348494,1.196721311,115,-161.7637666,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00643321,0.00643321,0.00643321,0.00643321,,No
GRT41,ZAG000164252,Growthpoint Properties Ltd F/R 20112024,3500000,3561178.097,0.001175943,0.001175943,2024/11/20,JIBAR,108,,9.422,0.112328767,1.115068493,Corporate Senior Debt,Corporate,GROWTHPOINT PROPERTIES LIMITED,GROWTHPOINT PROPERTIES LIMITED,Corp Senior Unsecured,1,0.382812619,-0.119348494,1.12654321,108,-161.7988557,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00643321,0.00643321,0.00643321,0.00643321,2.1(d)(i),No
GRL35,,GRL ILB 4.15% 120629,1400000,1699553.66,0.000561213,0.000561213,2029/06/12,I2029,47,4.85,9.65,4.903401977,5.676712329,ILBs,Corporate,GROWTHPOINT PROPERTIES LIMITED,GROWTHPOINT PROPERTIES LIMITED,Corp Senior Unsecured,1,0.382812619,-0.119348494,-0.256186784,130.8,-162.4902207,1,4.903401977,I2029,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00643321,0.00643321,0.00643321,0.00643321,,No
IDCG06,ZAG000121732,Industrial Development Corporation of SA Ltd 9.55% 25112024,5000000,5146953.5,0.001699585,0.001699585,2024/11/24,R186,94,10.255,10.255,0.995418422,1.126027397,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,218.2653868,191.3,161.020655,1,0.995418422,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008778001,0.008778001,0.008778001,0.008778001,2.1(d)(i),Yes
ZAG000141037,IDCG11,Industrial Development Corporation of SA Ltd 10.80% 07122026,2700000,2801725.2,0.000925163,0.000925163,2026/12/05,R186,150,10.815,10.815,2.514421825,3.156164384,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,-0.660318006,247.3,51.55780263,1,2.514421825,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008778001,0.008778001,0.008778001,0.008778001,2.1(d)(i),Yes
IDCG15,,Industrial Development Corporation of SA Ltd F/R 13112023,6750000,6866216.8,0.002267306,0.002267306,2023/11/12,JIBAR,105,,9.392,0.090410959,0.090410959,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,1.09939759,105,52.43766043,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008778001,0.008778001,0.008778001,0.008778001,,Yes
IDCG16,,Industrial Development Corporation of SA Ltd F/R 12112025,4700000,4714982.145,0.001556943,0.001556943,2025/11/12,JIBAR,265,,10.992,0.090410959,2.093150685,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,1.09939759,265,52.43766043,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008778001,0.008778001,0.008778001,0.008778001,,Yes
IDCG19,ZAG000157611,Industrial Development Corporation of SA Ltd F/R 12032024,7000000,7053063.002,0.002329005,0.002329005,2024/03/12,JIBAR,187,,10.212,0.17260274,0.421917808,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,1.208609272,187,52.49226627,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008778001,0.008778001,0.008778001,0.008778001,2.1(d)(i),Yes
26FR0029,,Investec F/R 01032027,10000000,10115026.85,0.003340101,0.003340101,2027/03/01,JIBAR,117.5,0,9.517,0.125,3.391780822,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,1.142857143,117.5,186.1568434,0,0,JIBAR,1,1.1,,,0.037499317,0.037499317,0,0,,No
26NC0047,,Investec Bank NCD 9.85% 10062024,30000000,30949967.3,0.010220044,0.010220044,2024/06/10,0,0,9.85,9.85,0.612136555,0.668493151,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,2.578226982,150.8,186.8745283,0,0,FIXED,1,1.1,,,0.037499317,0.037499317,0,0,,No
26NC0049,,Investec NCD 9.55% 01072024,30000000,30763906.77,0.010158605,0.010158605,2024/07/01,0,0,9.55,9.55,0.668576232,0.726027397,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,3.017285107,120.8,187.0940574,1,0.668576232,FIXED,1,1.1,,,0.037499317,0.037499317,0,0,,No
26NC0051,,Investec Bank NCD 9.85% 10062024,30000000,30521753.42,0.010078643,0.010078643,2024/08/05,0,0,9.2,9.2,0.762131505,0.821917808,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,4.204003565,85.8,187.6874166,2,0,FIXED,1,1.1,,,0.037499317,0.037499317,0,0,,No
ZAG000112566,IBL60,Investec IBL 10.255% 17022024,2000000,2031818.6,0.00067093,0.00067093,2024/02/17,R186,69,10.005,10.005,0.336240045,0.356164384,Bank Senior Debt - Fixed,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.506568741,166.3,187.3386992,1,0.336240045,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
IBL109,,Investec 5.5% 07122023,3000000,10191039.9,0.003365202,0.003365202,2023/12/07,R197,107,3.57,8.37,0.149878666,0.15890411,Bank Senior Debt - ILBs,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.176302676,2.8,187.1735662,1,0.149878666,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
IBL168,,Investec F/R 18052026,3100000,3153600.874,0.001041356,0.001041356,2026/05/18,JIBAR,125,,9.592,0.106849315,2.605479452,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.119631902,125,187.1452308,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
IBL178,,Investec F/R 20072026,2100000,2098272.964,0.000692874,0.000692874,2026/07/19,JIBAR,132,,9.662,0.024657534,2.775342466,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.025280899,132,187.0980553,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
IBL208,,Investec IBL 1.85% 31012025,50000000,50758819.96,0.016761161,0.016761161,2025/01/31,JIBAR,185,,8,0.057534247,1.312328767,Capped-Rate Notes,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.061046512,-34.2,187.1159381,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
IBL224,,Investec IBL 8.4% 17052025,50000000,51714520,0.017076745,0.017076745,2025/05/17,,,,8.4,1.42254825,1.602739726,Bank Senior Debt - Fixed,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,-2.366593635,5.8,185.402118,0,0,FIXED,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
IBL235,,Investec F/R 04072024,40000000,39629300.92,0.013086063,0.013086063,2024/07/04,JIBAR,,,7.013,0.235616438,0.734246575,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.308243728,-132.9,187.2395367,0,0,INV JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
IBG01,,Investec F/R 07022025,4000000,4067269.518,0.00134306,0.00134306,2025/02/07,JIBAR,124,,9.582,0.076712329,1.331506849,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.083086053,124,187.1269579,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
INLV01,,INLV01 Jb3Mth+4.25% 120824,5880000,6087128.34,0.002010042,0.002010042,2024/08/12,JIBAR,242,,10.762,0.090410959,0.84109589,Bank Subordinated Debt - AT1,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Subordinated Debt - AT1,4,-0.333447483,0.398902376,1.09939759,242,221.1351136,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
INLV07,,Investec F/R 09032026,8000000,8250945.35,0.00272456,0.00272456,2026/03/09,JIBAR,157,,9.912,0.164383562,2.41369863,Bank Subordinated Debt - Tier 2,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.333447483,0.398902376,1.196721311,157,201.1837755,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,No
IV246U,,Investec CLN F/R 25072036,49021627.95,48734583.46,0.016092734,0.016092734,2036/07/25,JIBAR,177,0,10.112,0.125,12.8,Credit Linked Notes,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Credit-Linked Note,1.5,-0.333447483,0.398902376,1.142857143,177,196.1568434,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.074864727,0.074864727,0.074864727,0.074864727,,Yes
IPF31,,Investec Property Fund Ltd F/R 25032026,2400000,2425238.768,0.000800842,0.000800842,2026/03/25,JIBAR,156,,9.902,0.208219178,2.457534247,Corporate Senior Debt,Corporate,INVESTEC PROPERTY FUND,INVESTEC PROPERTY FUND,Corp Senior Unsecured,1,-0.005578429,-0.446441775,1.262975779,156,35.73581728,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000967381,0.000967381,0.000967381,0.000967381,,No
ZAG000175795,IPFG01,Investec Property Fund Ltd F/R 24062024,500000,504339.0775,0.000166539,0.000166539,2024/06/22,JIBAR,137,,9.712,0.2,0.701369863,Corporate Senior Debt,Corporate,INVESTEC PROPERTY FUND,INVESTEC PROPERTY FUND,Corp Senior Unsecured,1,-0.005578429,-0.446441775,1.25,137,35.7293294,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000967381,0.000967381,0.000967381,0.000967381,,No
KAP015,,Kap Industrial Holdings Ltd F/R 01112024,500000,512008.8655,0.000169071,0.000169071,2024/11/01,JIBAR,121,,9.552,0.060273973,1.063013699,Corporate Senior Debt,Corporate,KAP INDUSTRIAL HOLDINGS,KAP INDUSTRIAL HOLDINGS,Corp Senior Unsecured,1,-0.172025096,-0.207190649,1.064139942,121,116.4672217,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00514801,0.00514801,0.00514801,0.00514801,,No
KAP018,,KAP Industrial Holdings Ltd F/R 15042024,15000000,15078015.33,0.004978939,0.004978939,2024/04/14,JIBAR,77,,9.112,0.010958904,0.512328767,Corporate Senior Debt,Corporate,KAP INDUSTRIAL HOLDINGS,KAP INDUSTRIAL HOLDINGS,Corp Senior Unsecured,1,-0.172025096,-0.207190649,1.011080332,77,116.4406919,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00514801,0.00514801,0.00514801,0.00514801,,No
26SR0010,,Landbank 13.067% 11052023,1758820.67,1765117.25,0.000582863,0.000582863,2024/06/01,0,0,13.067,13.067,0.125,0.643835616,Step-Up Notes,SOE,LANDBANK,LANDBANK,Money Market,0.5,0.020427899,0.307184788,1.142857143,472.5,10.13632817,0,0,FIXED,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001733098,0.001733098,0.001733098,0.001733098,,Yes
ZAG000147364,LBK24CI,Landbank 10.29% 10102024,42870.18,43438.73,1.4344E-05,1.4344E-05,2024/10/10,R186,300,8.905,8.905,0.936967985,1.002739726,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,15.86495365,56.3,22.49737642,1,0.936967985,R186,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001733098,0.001733098,0.001733098,0.001733098,2.1(d)(i),Yes
LBK27CI,ZAG000150335,Land & Agricultural Dev Bank of SA F/R CI 23032023,342962.41,329666.83,0.00010886,0.00010886,2024/03/23,0,0,9.408,9.408,0.1,0.452054795,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,1.111111111,106.6,15.12045515,0,0,FIXED,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001733098,0.001733098,0.001733098,0.001733098,2.1(d)(i),Yes
