InstrumentCode,ISIN,InstrumentLongName,HoldingNominal,AssetMarketValue,Weight (%) Pre,Weight (%) Post,Maturity,Companion,Spread,MTM,Yield,Mod Duration,Term,Type,Issuer Type,Issuer,Exposure,Level of Subordination,Subordination,Quality,Liquidity,Interest Rate Score,Spread over Jibar,Instrument Score,Risk,Risk Duration,Reference, ,Level 2,Level 3,Level 4,Level 1 Max,Level 2 Max,Level 3 Max,Level 4 Max,GIR,Infrastructure
CLN655,ZAG000167230,Standard Bank CLN F/R 24062030,1600000,1602230.4,0.00054004,0.00054004,2030/06/22,JIBAR,440,,12.75,0.142465753,6.646575342,Credit Linked Notes,Bank,STANDARD BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.166134185,440,-535.9757494,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104628143,0.104628143,0.104628143,0.104628143,2.1(c)(i),No
CLN817,,Standard Bank CLN F/R 01022027,7500000,7501866.021,0.002528541,0.002528541,2027/01/31,JIBAR,310,,11.45,0.252054795,3.254794521,Credit Linked Notes,Bank,STANDARD BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.336996337,310,-535.8903183,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104628143,0.104628143,0.104628143,0.104628143,2.1(c)(i),No
DV24,,Development Bank of SA 9.69% 18022024,1900000,1935486.3,0.000652365,0.000652365,2024/02/18,R186,65,9.97,9.97,0.284826039,0.301369863,SOE,SOE,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA,Corp Senior Unsecured,1,0.276103649,1.971274513,1.398261199,162,-128.6242554,1,0.284826039,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.013043214,0.013043214,0.013043214,0.013043214,,Yes
DVFB31,,Development Bank of Southern Africa F/R 21082025,15000000,15632772.29,0.005269103,0.005269103,2025/08/21,JIBAR,155,,9.9,0.057534247,1.808219178,SOE,SOE,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA,Corp Senior Unsecured,1,0.276103649,1.971274513,1.061046512,155,-128.7928627,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.013043214,0.013043214,0.013043214,0.013043214,,Yes
DVFC28,,Development Bank of Southern Africa F/R 15122028,20000000,21129330.27,0.007121745,0.007121745,2028/12/15,JIBAR,185,,10.2,0.123287671,5.128767123,SOE,SOE,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA,Corp Senior Unsecured,1,0.276103649,1.971274513,1.140625,185,-128.7530735,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.013043214,0.013043214,0.013043214,0.013043214,,Yes
DSY03,,Discovery Limited 10.46% 21112024,4900000,5113540.562,0.001723544,0.001723544,2024/11/21,R186,150,10.82,10.82,0.92534,1.060273973,Insurer Sub Debt,Insurer,DISCOVERY LTD,DISCOVERY LTD,Bank Subordinated Debt - Tier 2,2,-0.46344371,-0.226921889,13.39405304,247,279.1292841,1,0.92534,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.001723544,0.001723544,0.001723544,0.001723544,,No
EL28,,Eskom ILB 2.55% 02/05/2028 ,29300000,46441156.32,0.015653222,0.015653222,2028/05/02,R210,83,5.63,11.03,4.142292708,4.506849315,ILBs,SOE,ESKOM,ESKOM,Government-Guaranteed,0.3,0.175877894,4.834492325,-0.318238972,268,-115.0018062,1,4.142292708,R210,2.Gov,2.1,2.1 (a),,0.015653222,0.015653222,0.015653222,0,,Yes
EQT010,,Equities Property Fund Limited F/R 12112024,16500000,16520913.8,0.005568456,0.005568456,2024/11/12,JIBAR,105,,9.4,0.032876712,1.035616438,Corporate Senior Debt,Corporate,EQUITES PROPERTY FUND LIMITED,EQUITES PROPERTY FUND LIMITED,Corp Senior Unsecured,1,-0.005578429,0,1.033994334,105,31.74739528,0,0,JIBAR,2.Gov,2.1,2.1 (a),,0.005568456,0.005568456,0.005568456,0,,No
FRB24,ZAG000155102,FirstRand F/R 08112023,33716590,33670747.52,0.011348892,0.011348892,2023/11/08,JIBAR,190,,10.25,0.021917808,0.021917808,Bank Subordinated Debt - AT1,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - AT1,4,-0.107833692,2.460589047,1.022408964,190,88.26334355,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,2.1(c)(i),No
FRB25,,FirstRand F/R 19092024,23800000,24714881.17,0.008330273,0.008330273,2024/09/19,JIBAR,166,,10.01,0.134246575,0.887671233,Bank Subordinated Debt - AT1,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - AT1,4,-0.107833692,2.460589047,1.155063291,166,88.32967072,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FRB26,,FirstRand F/R 03062024,20000000,20463057.3,0.006897175,0.006897175,2024/06/03,JIBAR,122,,9.57,0.090410959,0.591780822,Bank Subordinated Debt - Tier 2,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.107833692,2.460589047,1.09939759,122,68.30183787,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FRB27,,FirstRand 10.19% 030626,500000,525570.1,0.000177146,0.000177146,2026/06/03,R186,48,9.8,9.8,2.138193826,2.591780822,Bank Subordinated Debt - Tier 2,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.107833692,2.460589047,-0.87858498,145,67.31284658,1,2.138193826,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FRB28,,FirstRand F/R 31122099,30000000,31566244.22,0.010639559,0.010639559,2025/12/02,JIBAR,270,,11.05,0.087671233,2.090410959,Bank Subordinated Debt - AT1,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - AT1,4,-0.107833692,2.460589047,1.096096096,270,88.30018712,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FRB29,,FirstRand 7.429% 19042031,10000000,10208094.15,0.003440689,0.003440689,2026/04/19,JIBAR,158,,9.93,0.219178082,2.468493151,Bank Subordinated Debt - Tier 2,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.107833692,2.460589047,1.280701754,158,68.39248995,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FRBI23,ZAG000076498,FirstRand ILB 5.5% 07/12/2023 ,8100000,27724588.47,0.00934471,0.00934471,2023/12/07,R197,70,3.8,9.2,0.09282212,0.101369863,Bank Senior Debt - ILBs,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.102319647,85,54.3032989,1,0.09282212,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,2.1(c)(i),No
FRBI25,,FirstRand ILB 2.00% 31/01/2025,500000,855537.3,0.000288363,0.000288363,2025/01/31,I2025,53.5,5.38,10.78,1.194504631,1.254794521,Bank Senior Debt - ILBs,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-5.141265753,243,51.1815062,1,1.194504631,I2025,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,2.1(c)(i),No
FRBI28,ZAG000079237,FirstRand ILB 2.6% 31/03/2028 ,850000,1843247.355,0.000621276,0.000621276,2028/03/31,R210,70,5.5,10.9,4.053943363,4.419178082,Bank Senior Debt - ILBs,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.327445496,255,53.58841632,1,4.053943363,R210,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,2.1(c)(i),No
FRJ24,ZAG000156977,FirstRand F/R 14022024,12900000,13219349.76,0.004455647,0.004455647,2024/02/14,JIBAR,24,,8.59,0.038356164,0.290410959,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.03988604,24,54.27208209,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,2.1(c)(i),No
FRJ26,FRJ26,FirstRand F/R 16022026,4500000,4651049.356,0.001567659,0.001567659,2026/02/14,JIBAR,88,,9.23,0.038356164,2.293150685,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.03988604,88,54.27208209,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FRJ28,,FirstRand F/R 22062028,5000000,5110056.866,0.00172237,0.00172237,2028/06/22,JIBAR,116,,9.51,0.142465753,4.646575342,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.166134185,116,54.33520617,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FRX30,,FirstRand 9.75% 31012030,18000000,17824681.8,0.006007897,0.006007897,2030/01/31,R2030,-13,10.52,10.52,4.439324565,6.257534247,Bank Senior Debt - Fixed,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.290754763,217,53.60676169,1,4.439324565,R2030,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FRS329,,First Rand F/R 01062028,50000000,55700409.91,0.018774099,0.018774099,2028/06/01,JIBAR,,,11.257,0.084931507,4.589041096,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.092814371,290.7,54.29854626,0,0,INV JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FRC459,,FirstRand Bank F/R 07122033,65000000,65019881.65,0.021915273,0.021915273,2025/07/31,JIBAR,375,,12.1,0.15,1.750684932,Credit Linked Notes,Bank,FIRSTRAND BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.176470588,375,-535.9705812,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FR101UCI,ZAG000194382,FirstRand Bank 12.13% 04032024,30000000,31313576.71,0.010554396,0.010554396,2024/03/04,0,0,12.13,12.13,3.013900008,0.342465753,Bank Senior Debt - Fixed,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.496548983,378,53.50386458,0,0,FIXED,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
FR102UCI,ZAG000194390,FirstRand Bank 0% 04032024,70000000,69100500,0.023290666,0.023290666,2024/03/04,0,0,11.58,11.58,5.995224897,0.342465753,Bank Senior Debt - Fixed,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.200191187,323,53.65204348,0,0,R2032,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13937609,0.13937609,0.13937609,0.13937609,,No
26NC0026,,First National Bank NCD 8.32% 30082024,20000000,20290112.96,0.006838883,0.006838883,2024/08/30,0,0,8.32,8.32,0.77781078,0.832876712,Money Market,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Money Market,0.5,-0.107833692,2.460589047,4.500668391,-3,55.00247327,0,0,FIXED,1,1.1,,,0.029469292,0.029469292,0,0,,No
26NC0029,,FirstRand NCD 8.94% 27092024,20000000,20168954.05,0.006798046,0.006798046,2024/09/27,0,0,8.94,8.94,0.847569267,0.909589041,Money Market,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Money Market,0.5,-0.107833692,2.460589047,6.56035684,59,56.03231749,0,0,FIXED,1,1.1,,,0.029469292,0.029469292,0,0,,No
GRT25G,,Growthpoint Properties Ltd F/R 10032028,14000000,14298362.82,0.004819334,0.004819334,2025/03/09,JIBAR,115,,9.5,0.106849315,1.356164384,Corporate Senior Debt,Corporate,GROWTHPOINT PROPERTIES LIMITED,GROWTHPOINT PROPERTIES LIMITED,Corp Senior Unsecured,1,0.382812619,-0.119348494,1.119631902,115,-161.2118248,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.006592179,0.006592179,0.006592179,0.006592179,,No
GRT41,ZAG000164252,Growthpoint Properties Ltd F/R 20112024,3500000,3580266.828,0.001206747,0.001206747,2024/11/20,JIBAR,108,,9.43,0.054794521,1.057534247,Corporate Senior Debt,Corporate,GROWTHPOINT PROPERTIES LIMITED,GROWTHPOINT PROPERTIES LIMITED,Corp Senior Unsecured,1,0.382812619,-0.119348494,1.057971014,108,-161.2426553,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.006592179,0.006592179,0.006592179,0.006592179,2.1(d)(i),No
GRL35,,GRL ILB 4.15% 120629,1400000,1679543.88,0.000566099,0.000566099,2029/06/12,I2029,47,5.27,10.67,4.829019749,5.619178082,ILBs,Corporate,GROWTHPOINT PROPERTIES LIMITED,GROWTHPOINT PROPERTIES LIMITED,Corp Senior Unsecured,1,0.382812619,-0.119348494,-0.261163448,232,-161.9022225,1,4.829019749,I2029,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.006592179,0.006592179,0.006592179,0.006592179,,No
IDCG06,ZAG000121732,Industrial Development Corporation of SA Ltd 9.55% 25112024,5000000,5176167,0.001744653,0.001744653,2024/11/24,R186,94,10.26,10.26,0.941111768,1.068493151,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,16.98132147,191,60.96910883,1,0.941111768,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00901144,0.00901144,0.00901144,0.00901144,2.1(d)(i),Yes
IDCG11,IDCG11,Industrial Development Corporation of SA Ltd 10.80% 07122026,2700000,2818361.79,0.000949943,0.000949943,2026/12/05,R186,150,10.82,10.82,2.459891449,3.098630137,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,-0.684982435,247,52.13595688,1,2.459891449,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00901144,0.00901144,0.00901144,0.00901144,2.1(d)(i),Yes
IDCG15,,Industrial Development Corporation of SA Ltd F/R 13112023,6750000,6902827.424,0.002326632,0.002326632,2023/11/12,JIBAR,105,,9.4,0.032876712,0.032876712,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,1.033994334,105,52.99544527,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00901144,0.00901144,0.00901144,0.00901144,,Yes
IDCG16,,Industrial Development Corporation of SA Ltd F/R 12112025,4700000,4744340.071,0.001599103,0.001599103,2025/11/12,JIBAR,265,,11,0.032876712,2.035616438,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,1.033994334,265,52.99544527,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00901144,0.00901144,0.00901144,0.00901144,,Yes
IDCG19,ZAG000157611,Industrial Development Corporation of SA Ltd F/R 12032024,7000000,7094122.183,0.002391109,0.002391109,2024/03/12,JIBAR,187,,10.22,0.115068493,0.364383562,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,1.13003096,187,53.04346358,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.00901144,0.00901144,0.00901144,0.00901144,2.1(d)(i),Yes
26FR0029,,Investec F/R 01032027,10000000,10169926.03,0.003427824,0.003427824,2027/03/01,JIBAR,117.5,0,9.525,0.125,3.334246575,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,1.142857143,117.5,186.7473299,0,0,JIBAR,1,1.1,,,0.048569398,0.048569398,0,0,,No
26NC0047,,Investec Bank NCD 9.85% 10062024,30000000,31115364,0.010487588,0.010487588,2024/06/10,0,0,9.85,9.85,0.557302867,0.610958904,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,2.258880679,150,187.3053416,0,0,FIXED,1,1.1,,,0.048569398,0.048569398,0,0,,No
26NC0049,,Investec NCD 9.55% 01072024,30000000,30922754.38,0.010422668,0.010422668,2024/07/01,0,0,9.55,9.55,0.613664042,0.668493151,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,2.588420726,120,187.4701117,1,0.613664042,FIXED,1,1.1,,,0.048569398,0.048569398,0,0,,No
26NC0051,,Investec Bank NCD 9.85% 10062024,30000000,30680547.95,0.010341031,0.010341031,2024/08/05,0,0,9.2,9.2,0.707127445,0.764383562,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,3.414454459,85,187.8831285,2,0,FIXED,1,1.1,,,0.048569398,0.048569398,0,0,,No
IBL60,IBL60,Investec IBL 10.255% 17022024,2000000,2043155.2,0.000688656,0.000688656,2024/02/17,R186,69,10.01,10.01,0.282207158,0.298630137,Bank Senior Debt - Fixed,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.393159616,166,187.8724811,1,0.282207158,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
IBL109,,Investec 5.5% 07122023,3000000,10264841.1,0.003459816,0.003459816,2023/12/07,R197,107,4.17,9.57,0.092790252,0.101369863,Bank Senior Debt - ILBs,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.102280925,122,187.7270418,1,0.092790252,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
IBL168,,Investec F/R 18052026,3100000,3170811.884,0.001068738,0.001068738,2026/05/18,JIBAR,125,,9.6,0.049315068,2.547945205,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.051873199,125,187.7018379,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
IBL178,,Investec F/R 20072026,2100000,2109823.032,0.000711126,0.000711126,2026/07/19,JIBAR,132,,9.67,0.219178082,2.717808219,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.280701754,132,187.8162522,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
IBL208,,Investec IBL 1.85% 31012025,50000000,49769833.21,0.016775169,0.016775169,2025/01/31,JIBAR,185,,8,0.252054795,1.254794521,Capped-Rate Notes,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.336996337,-35,187.8443995,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
IBL224,,Investec IBL 8.4% 17052025,50000000,51956165,0.017512083,0.017512083,2025/05/17,,,,8.4,1.367333043,1.545205479,Bank Senior Debt - Fixed,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,-2.722325203,5,185.8147387,0,0,FIXED,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
IBL235,,Investec F/R 04072024,40000000,39830577.32,0.013425093,0.013425093,2024/07/04,JIBAR,,,7.013,0.178082192,0.676712329,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.216666667,-133.7,187.7842346,0,0,INV JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
IBG01,,Investec F/R 07022025,4000000,3992659.266,0.001345746,0.001345746,2025/02/07,JIBAR,124,,9.59,0.019178082,1.273972603,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.019553073,124,187.6856778,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
INLV01,,INLV01 Jb3Mth+4.25% 120824,5880000,5939270.875,0.002001861,0.002001861,2024/08/12,JIBAR,242,,10.77,0.032876712,0.783561644,Bank Subordinated Debt - AT1,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Subordinated Debt - AT1,4,-0.333447483,0.398902376,1.033994334,242,221.6928985,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
INLV07,,Investec F/R 09032026,8000000,8297699.797,0.002796781,0.002796781,2026/03/09,JIBAR,157,,9.92,0.106849315,2.356164384,Bank Subordinated Debt - Tier 2,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.333447483,0.398902376,1.119631902,157,201.7357172,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,No
IV246U,,Investec CLN F/R 25072036,48605947.95,49034732.51,0.016527399,0.016527399,2036/07/25,JIBAR,177,0,10.12,0.125,12.74246575,Credit Linked Notes,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Credit-Linked Note,1.5,-0.333447483,0.398902376,1.142857143,177,196.7473299,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.076312467,0.076312467,0.076312467,0.076312467,,Yes
IPF31,,Investec Property Fund Ltd F/R 25032026,2400000,2438982.985,0.000822071,0.000822071,2026/03/25,JIBAR,156,,9.91,0.150684932,2.4,Corporate Senior Debt,Corporate,INVESTEC PROPERTY FUND,INVESTEC PROPERTY FUND,Corp Senior Unsecured,1,-0.005578429,-0.446441775,1.177419355,156,36.28352554,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000993005,0.000993005,0.000993005,0.000993005,,No
IPFG01,IPFG01,Investec Property Fund Ltd F/R 24062024,500000,507138.5073,0.000170934,0.000170934,2024/06/22,JIBAR,137,,9.72,0.142465753,0.643835616,Corporate Senior Debt,Corporate,INVESTEC PROPERTY FUND,INVESTEC PROPERTY FUND,Corp Senior Unsecured,1,-0.005578429,-0.446441775,1.166134185,137,36.27788295,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000993005,0.000993005,0.000993005,0.000993005,,No
KAP015,,Kap Industrial Holdings Ltd F/R 01112024,500000,502096.1981,0.000169234,0.000169234,2024/11/01,JIBAR,121,,9.56,0.002739726,1.005479452,Corporate Senior Debt,Corporate,KAP INDUSTRIAL HOLDINGS,KAP INDUSTRIAL HOLDINGS,Corp Senior Unsecured,1,-0.172025096,-0.207190649,1.002747253,121,117.0270119,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.005277792,0.005277792,0.005277792,0.005277792,,No
KAP018,,KAP Industrial Holdings Ltd F/R 15042024,15000000,15156453.61,0.005108558,0.005108558,2024/04/14,JIBAR,77,,9.12,0.205479452,0.454794521,Corporate Senior Debt,Corporate,KAP INDUSTRIAL HOLDINGS,KAP INDUSTRIAL HOLDINGS,Corp Senior Unsecured,1,-0.172025096,-0.207190649,1.25862069,77,117.1549486,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.005277792,0.005277792,0.005277792,0.005277792,,No
26SR0010,,Landbank 13.067% 11052023,1758820.67,1778340.06,0.000599398,0.000599398,2024/06/01,0,0,13.067,13.067,0.125,0.58630137,Step-Up Notes,SOE,LANDBANK,LANDBANK,Money Market,0.5,0.020427899,0.307184788,1.142857143,471.7,10.72681463,0,0,FIXED,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001780369,0.001780369,0.001780369,0.001780369,,Yes
ZAG000147364,LBK24CI,Landbank 10.29% 10102024,42870.18,43656.35,1.47146E-05,1.47146E-05,2024/10/10,R186,300,8.905,8.905,0.881886252,0.945205479,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,8.466414958,55.5,19.38859354,1,0.881886252,R186,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001780369,0.001780369,0.001780369,0.001780369,2.1(d)(i),Yes
LBK27CI,ZAG000150335,Land & Agricultural Dev Bank of SA F/R CI 23032023,342962.41,331523.22,0.000111742,0.000111742,2024/03/23,0,0,9.408,9.408,0.1,0.394520548,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,1.111111111,105.8,15.71094162,0,0,FIXED,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001780369,0.001780369,0.001780369,0.001780369,2.1(d)(i),Yes
ZAG000151275,LBK28CI,Land & Agricultural Dev Bank of SA 10.565% 15052028,471572.94,473245.55,0.00015951,0.00015951,2028/05/15,R2030,307,11.88,11.88,3.253474471,4.542465753,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,-0.443759187,353,14.93350647,1,3.253474471,R2030,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001780369,0.001780369,0.001780369,0.001780369,2.1(d)(i),Yes
ZAG000151853,LBK29CI,Land & Agricultural Dev Bank of SA 9.715% 07062026,2572218.55,2579029.12,0.000869275,0.000869275,2026/06/07,R186,400,9.955,9.955,2.158639134,2.602739726,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,-0.863081498,160.5,14.72384531,1,2.158639134,R186,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001780369,0.001780369,0.001780369,0.001780369,2.1(d)(i),Yes
