InstrumentCode,ISIN,InstrumentLongName,HoldingNominal,AssetMarketValue,Weight (%) Pre,Weight (%) Post,Maturity,Companion,Spread,MTM,Yield,Mod Duration,Term,Type,Issuer Type,Issuer,Exposure,Level of Subordination,Subordination,Quality,Liquidity,Interest Rate Score,Spread over Jibar,Instrument Score,Risk,Risk Duration,Reference, ,Level 2,Level 3,Level 4,Level 1 Max,Level 2 Max,Level 3 Max,Level 4 Max,GIR,Infrastructure
CLN616,ZAG000163163,Standard Bank CLN F/R 201229,1800000,1801620,0.000585649,0.000585649,2029/12/20,JIBAR,370,,12.058,0.021917808,6.276712329,Credit Linked Notes,Bank,STANDARD BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.022408964,370,-536.4373714,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,2.1(c)(i),No
CLN621,ZAG000163932,Standard Bank CLN F/R 28102022,3000000,3048890.35,0.000991096,0.000991096,2024/10/28,JIBAR,140,,9.758,0.126027397,1.128767123,Credit Linked Notes,Bank,STANDARD BANK LTD,BIDVESTCO LIMITED,Credit-Linked Note,1.5,-0.031424439,-0.386470737,1.144200627,140,53.20045111,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,2.1(c)(i),No
CLN655,ZAG000167230,Standard Bank CLN F/R 24062030,1600000,1656086.4,0.00053834,0.00053834,2030/06/22,JIBAR,440,,12.758,0.02739726,6.780821918,Credit Linked Notes,Bank,STANDARD BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.028169014,440,-536.4344913,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,2.1(c)(i),No
CLN817,,Standard Bank CLN F/R 01022027,7500000,7609849.982,0.002473717,0.002473717,2027/01/31,JIBAR,310,,11.458,0.134246575,3.389041096,Credit Linked Notes,Bank,STANDARD BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.155063291,310,-536.3710442,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.101041886,0.101041886,0.101041886,0.101041886,2.1(c)(i),No
DV24,,Development Bank of SA 9.69% 18022024,1900000,1913149.33,0.000621903,0.000621903,2024/02/18,R186,65,9.65,9.65,0.410467986,0.435616438,SOE,SOE,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA,Corp Senior Unsecured,1,0.276103649,1.971274513,1.696260723,129.2,-128.865015,1,0.410467986,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.012368132,0.012368132,0.012368132,0.012368132,,Yes
DVFB31,,Development Bank of Southern Africa F/R 21082025,15000000,15434669.06,0.005017314,0.005017314,2025/08/21,JIBAR,153,,9.888,0.191780822,1.942465753,SOE,SOE,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA,Corp Senior Unsecured,1,0.276103649,1.971274513,1.237288136,153,-129.0945013,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.012368132,0.012368132,0.012368132,0.012368132,,Yes
DVFC28,,Development Bank of Southern Africa F/R 15122028,20000000,20700036.43,0.006728915,0.006728915,2028/12/15,JIBAR,203,,10.388,0.008219178,5.263013699,SOE,SOE,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA,Corp Senior Unsecured,1,0.276103649,1.971274513,1.008287293,203,-129.2090017,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.012368132,0.012368132,0.012368132,0.012368132,,Yes
DSY03,,Discovery Limited 10.46% 21112024,4900000,5059305.931,0.001644617,0.001644617,2024/11/21,R186,150,10.5,10.5,1.05342,1.194520548,Insurer Sub Debt,Insurer,DISCOVERY LTD,DISCOVERY LTD,Bank Subordinated Debt - Tier 2,2,-0.46344371,-0.226921889,-18.71958068,214.2,262.6827079,1,1.05342,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.001644617,0.001644617,0.001644617,0.001644617,,No
EL28,,Eskom ILB 2.55% 02/05/2028 ,29300000,47079902.18,0.015304159,0.015304159,2028/05/02,R210,83,5.23,10.63,4.224091471,4.64109589,ILBs,SOE,ESKOM,ESKOM,Government-Guaranteed,0.3,0.175877894,4.834492325,-0.310164897,227.2,-115.3875285,1,4.224091471,R210,2.Gov,2.1,2.1 (a),,0.015304159,0.015304159,0.015304159,0,,Yes
EQT010,,Equities Property Fund Limited F/R 12112024,16500000,16690960.27,0.005425693,0.005425693,2024/11/12,JIBAR,119,,9.548,0.167123288,1.169863014,Corporate Senior Debt,Corporate,EQUITES PROPERTY FUND LIMITED,EQUITES PROPERTY FUND LIMITED,Corp Senior Unsecured,1,-0.005578429,0,1.200657895,119,31.44096769,0,0,JIBAR,2.Gov,2.1,2.1 (a),,0.005425693,0.005425693,0.005425693,0,,No
FRB24,ZAG000155102,FirstRand F/R 08112023,33716590,34296061.33,0.011148545,0.011148545,2023/11/08,JIBAR,190,,10.258,0.156164384,0.156164384,Bank Subordinated Debt - AT1,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - AT1,4,-0.107833692,2.460589047,1.185064935,190,87.95491217,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,2.1(c)(i),No
FRB25,,FirstRand F/R 19092024,23800000,24388881.78,0.00792804,0.00792804,2024/09/19,JIBAR,166,,10.018,0.019178082,1.021917808,Bank Subordinated Debt - AT1,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - AT1,4,-0.107833692,2.460589047,1.019553073,166,87.87215624,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FRB26,,FirstRand F/R 03062024,20000000,20182529.69,0.00656069,0.00656069,2024/06/03,JIBAR,138,,9.738,0.224657534,0.726027397,Bank Subordinated Debt - Tier 2,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.107833692,2.460589047,1.28975265,138,68.00725603,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FRB27,,FirstRand 10.19% 030626,500000,522661.1,0.0001699,0.0001699,2026/06/03,R186,48,9.48,9.48,2.270790498,2.726027397,Bank Subordinated Debt - Tier 2,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.107833692,2.460589047,-0.78691177,112.2,66.96892382,1,2.270790498,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FRB28,,FirstRand F/R 31122099,30000000,31096757.05,0.010108554,0.010108554,2025/12/02,JIBAR,272,,11.078,0.221917808,2.224657534,Bank Subordinated Debt - AT1,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - AT1,4,-0.107833692,2.460589047,1.285211268,272,88.00498534,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FRB29,,FirstRand 7.429% 19042031,10000000,10346077.83,0.003363177,0.003363177,2026/04/19,JIBAR,158,,9.938,0.101369863,2.602739726,Bank Subordinated Debt - Tier 2,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.107833692,2.460589047,1.112804878,158,67.91878215,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FRBI23,ZAG000076498,FirstRand ILB 5.5% 07/12/2023 ,8100000,27256610.16,0.008860246,0.008860246,2023/12/07,R197,81,4.57,9.97,0.225058441,0.235616438,Bank Senior Debt - ILBs,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.290419888,161.2,54.00758965,1,0.225058441,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,2.1(c)(i),No
FRBI25,,FirstRand ILB 2.00% 31/01/2025,500000,847197.75,0.000275397,0.000275397,2025/01/31,I2025,55,4.815,10.215,1.327888704,1.389041096,Bank Senior Debt - ILBs,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-3.049815342,185.7,51.83747204,1,1.327888704,I2025,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,2.1(c)(i),No
FRBI28,ZAG000079237,FirstRand ILB 2.6% 31/03/2028 ,850000,1868500.005,0.000607389,0.000607389,2028/03/31,R210,70,5.1,10.5,4.135693865,4.553424658,Bank Senior Debt - ILBs,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.318908683,214.2,53.20292537,1,4.135693865,R210,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,2.1(c)(i),No
FRJ24,ZAG000156977,FirstRand F/R 14022024,12900000,13069728.25,0.004248548,0.004248548,2024/02/14,JIBAR,24,,8.598,0.17260274,0.424657534,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.208609272,24,53.96668434,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,2.1(c)(i),No
ZAG000156969,FRJ26,FirstRand F/R 16022026,4500000,4594634.155,0.001493568,0.001493568,2026/02/14,JIBAR,88,,9.238,0.17260274,2.42739726,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.208609272,88,53.96668434,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FRJ28,,FirstRand F/R 22062028,5000000,5171291.146,0.00168102,0.00168102,2028/06/22,JIBAR,116,,9.518,0.02739726,4.780821918,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.028169014,116,53.87646421,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FRX30,,FirstRand 9.75% 31012030,18000000,17797420.8,0.005785368,0.005785368,2030/01/31,R2030,-13,10.255,10.255,4.582106203,6.391780822,Bank Senior Debt - Fixed,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.279165369,189.7,53.22279702,1,4.582106203,R2030,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FRS329,,First Rand F/R 01062028,50000000,55904290.13,0.018172684,0.018172684,2028/06/01,JIBAR,,,11.257,0.219178082,4.723287671,Bank Senior Debt - Floating,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,1.280701754,289.9,54.00273058,0,0,INV JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FRC459,,FirstRand Bank F/R 07122033,65000000,66004743.46,0.021456016,0.021456016,2025/07/31,JIBAR,375,,12.108,0.15,1.884931507,Credit Linked Notes,Bank,FIRSTRAND BANK LTD,RSA GOVERNMENT,Credit-Linked Note,1.5,1,7,1.176470588,375,-536.3603406,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FR101UCI,ZAG000194382,FirstRand Bank 12.13% 04032024,30000000,31122353.42,0.010116874,0.010116874,2024/03/04,0,0,12.13,12.13,3.086314015,0.476712329,Bank Senior Debt - Fixed,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.479314232,377.2,53.12272259,0,0,FIXED,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
FR102UCI,ZAG000194390,FirstRand Bank 0% 04032024,70000000,69491800,0.022589545,0.022589545,2024/03/04,0,0,11.295,11.295,6.015683968,0.476712329,Bank Senior Debt - Fixed,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Bank Senior Unsecured,0.6,-0.107833692,2.460589047,-0.199374603,293.7,53.26269241,0,0,R2032,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.13456556,0.13456556,0.13456556,0.13456556,,No
26NC0026,,First National Bank NCD 8.32% 30082024,20000000,20071122.66,0.006524475,0.006524475,2024/08/30,0,0,8.32,8.32,0.906695741,0.967123288,Money Market,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Money Market,0.5,-0.107833692,2.460589047,10.71762435,-3.8,57.72119188,0,0,FIXED,1,1.1,,,0.029117058,0.029117058,0,0,,No
26NC0029,,FirstRand NCD 8.94% 27092024,20000000,20824545.12,0.006769389,0.006769389,2024/09/27,0,0,8.94,8.94,0.932057603,1.043835616,Money Market,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Money Market,0.5,-0.107833692,2.460589047,14.71835027,58.2,59.72155484,0,0,FIXED,1,1.1,,,0.029117058,0.029117058,0,0,,No
GRT25G,,Growthpoint Properties Ltd F/R 10032028,14000000,14118863.54,0.004589588,0.004589588,2025/03/09,JIBAR,115,,9.508,0.24109589,1.490410959,Corporate Senior Debt,Corporate,GROWTHPOINT PROPERTIES LIMITED,GROWTHPOINT PROPERTIES LIMITED,Corp Senior Unsecured,1,0.382812619,-0.119348494,1.317689531,115,-161.5025554,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.006287905,0.006287905,0.006287905,0.006287905,,No
GRT41,ZAG000164252,Growthpoint Properties Ltd F/R 20112024,3500000,3535395.071,0.001149243,0.001149243,2024/11/20,JIBAR,109,,9.448,0.189041096,1.191780822,Corporate Senior Debt,Corporate,GROWTHPOINT PROPERTIES LIMITED,GROWTHPOINT PROPERTIES LIMITED,Corp Senior Unsecured,1,0.382812619,-0.119348494,1.233108108,109,-161.5448461,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.006287905,0.006287905,0.006287905,0.006287905,2.1(d)(i),No
GRL35,,GRL ILB 4.15% 120629,1400000,1689107,0.000549074,0.000549074,2029/06/12,I2029,47,4.81,10.21,4.97986701,5.753424658,ILBs,Corporate,GROWTHPOINT PROPERTIES LIMITED,GROWTHPOINT PROPERTIES LIMITED,Corp Senior Unsecured,1,0.382812619,-0.119348494,-0.251264677,185.2,-162.2870325,1,4.97986701,I2029,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.006287905,0.006287905,0.006287905,0.006287905,,No
IDCG06,ZAG000121732,Industrial Development Corporation of SA Ltd 9.55% 25112024,5000000,5125161.5,0.001666025,0.001666025,2024/11/24,R186,94,9.94,9.94,1.069545359,1.202739726,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,-14.37910475,158.2,44.89913636,1,1.069545359,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008587906,0.008587906,0.008587906,0.008587906,2.1(d)(i),Yes
ZAG000141037,IDCG11,Industrial Development Corporation of SA Ltd 10.80% 07122026,2700000,2802008.43,0.000910843,0.000910843,2026/12/05,R186,150,10.5,10.5,2.593295159,3.232876712,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,-0.6276301,214.2,51.77487368,1,2.593295159,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008587906,0.008587906,0.008587906,0.008587906,2.1(d)(i),Yes
IDCG15,,Industrial Development Corporation of SA Ltd F/R 13112023,6750000,6817468.889,0.00221614,0.00221614,2023/11/12,JIBAR,105,,9.408,0.167123288,0.167123288,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,1.200657895,105,52.68901768,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008587906,0.008587906,0.008587906,0.008587906,,Yes
IDCG16,,Industrial Development Corporation of SA Ltd F/R 12112025,4700000,4675773.937,0.001519943,0.001519943,2025/11/12,JIBAR,265,,11.008,0.167123288,2.169863014,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,1.200657895,265,52.68901768,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008587906,0.008587906,0.008587906,0.008587906,,Yes
IDCG19,ZAG000157611,Industrial Development Corporation of SA Ltd F/R 12032024,7000000,6998402.026,0.002274955,0.002274955,2024/03/12,JIBAR,187,,10.228,0.249315068,0.498630137,SOE,SOE,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,INDUSTRIAL DEVELOPMENT CORPORATION SA LTD,Corp Senior Unsecured,1,-0.04422694,-0.192379473,1.332116788,187,52.75474713,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.008587906,0.008587906,0.008587906,0.008587906,2.1(d)(i),Yes
26FR0029,,Investec F/R 01032027,10000000,10041827.95,0.003264275,0.003264275,2027/03/01,JIBAR,117.5,0,9.533,0.125,3.468493151,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,1.142857143,117.5,186.3575705,0,0,JIBAR,1,1.1,,,0.046435736,0.046435736,0,0,,No
26NC0047,,Investec Bank NCD 9.85% 10062024,30000000,30732153.37,0.009990033,0.009990033,2024/06/10,0,0,9.85,9.85,0.685248138,0.745205479,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,3.177105907,149.2,187.3746949,0,0,FIXED,1,1.1,,,0.046435736,0.046435736,0,0,,No
26NC0049,,Investec NCD 9.55% 01072024,30000000,30554631.95,0.009932327,0.009932327,2024/07/01,0,0,9.55,9.55,0.741792485,0.802739726,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,3.872853964,119.2,187.7225689,1,0.741792485,FIXED,1,1.1,,,0.046435736,0.046435736,0,0,,No
26NC0051,,Investec Bank NCD 9.85% 10062024,30000000,30310027.4,0.009852813,0.009852813,2024/08/05,0,0,9.2,9.2,0.835470252,0.898630137,Money Market,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,6.077928217,84.2,188.825106,2,0,FIXED,1,1.1,,,0.046435736,0.046435736,0,0,,No
ZAG000112566,IBL60,Investec IBL 10.255% 17022024,2000000,2019451,0.000656458,0.000656458,2024/02/17,R186,69,9.69,9.69,0.407873806,0.432876712,Bank Senior Debt - Fixed,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.68882919,133.2,187.6305565,1,0.407873806,R186,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
IBL109,,Investec 5.5% 07122023,3000000,10089137.1,0.003279653,0.003279653,2023/12/07,R197,107,4.83,10.23,0.224926824,0.235616438,Bank Senior Debt - ILBs,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.290200759,187.2,187.4312423,1,0.224926824,R197,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
IBL168,,Investec F/R 18052026,3100000,3130726.643,0.001017698,0.001017698,2026/05/18,JIBAR,125,,9.608,0.183561644,2.682191781,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.224832215,125,187.398558,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
IBL178,,Investec F/R 20072026,2100000,2134709.314,0.000693925,0.000693925,2026/07/19,JIBAR,132,,9.678,0.101369863,2.852054795,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.112804878,132,187.3425444,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
IBL208,,Investec IBL 1.85% 31012025,50000000,50368593.18,0.016373207,0.016373207,2025/01/31,JIBAR,185,,8,0.134246575,1.389041096,Capped-Rate Notes,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.155063291,-35.8,187.3636736,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
IBL224,,Investec IBL 8.4% 17052025,50000000,51392330,0.016705991,0.016705991,2025/05/17,,,,8.4,1.496168528,1.679452055,Bank Senior Debt - Fixed,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,-2.015444238,4.2,185.7784198,0,0,FIXED,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
IBL235,,Investec F/R 04072024,40000000,40112438.68,0.013039262,0.013039262,2024/07/04,JIBAR,,,6.855,0.060273973,0.810958904,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.064139942,-150.3,187.3182119,0,0,INV JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
IBG01,,Investec F/R 07022025,4000000,4037828.68,0.001312568,0.001312568,2025/02/07,JIBAR,124,,9.598,0.153424658,1.408219178,Bank Senior Debt - Floating,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Senior Unsecured,0.6,-0.333447483,0.398902376,1.181229773,124,187.3767568,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
INLV01,,INLV01 Jb3Mth+4.25% 120824,5880000,6037749.174,0.001962678,0.001962678,2024/08/12,JIBAR,242,,10.778,0.167123288,0.917808219,Bank Subordinated Debt - AT1,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Subordinated Debt - AT1,4,-0.333447483,0.398902376,1.200657895,242,221.3864709,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
INLV07,,Investec F/R 09032026,8000000,8189290.863,0.002662075,0.002662075,2026/03/09,JIBAR,157,,9.928,0.24109589,2.490410959,Bank Subordinated Debt - Tier 2,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.333447483,0.398902376,1.317689531,157,201.4449867,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,No
IV246U,,Investec CLN F/R 25072036,49021627.95,50119578.11,0.01629226,0.01629226,2036/07/25,JIBAR,177,0,10.128,0.125,12.87671233,Credit Linked Notes,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Credit-Linked Note,1.5,-0.333447483,0.398902376,1.142857143,177,196.3575705,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.073995776,0.073995776,0.073995776,0.073995776,,Yes
IPF31,,Investec Property Fund Ltd F/R 25032026,2400000,2469477.389,0.000802748,0.000802748,2026/03/25,JIBAR,156,,9.918,0.035616438,2.534246575,Corporate Senior Debt,Corporate,INVESTEC PROPERTY FUND,INVESTEC PROPERTY FUND,Corp Senior Unsecured,1,-0.005578429,-0.446441775,1.036931818,156,35.8235224,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000969699,0.000969699,0.000969699,0.000969699,,No
ZAG000175795,IPFG01,Investec Property Fund Ltd F/R 24062024,500000,513590.1847,0.000166952,0.000166952,2024/06/22,JIBAR,137,,9.728,0.02739726,0.778082192,Corporate Senior Debt,Corporate,INVESTEC PROPERTY FUND,INVESTEC PROPERTY FUND,Corp Senior Unsecured,1,-0.005578429,-0.446441775,1.028169014,137,35.819141,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.000969699,0.000969699,0.000969699,0.000969699,,No
KAP015,,Kap Industrial Holdings Ltd F/R 01112024,500000,506882.724,0.000164771,0.000164771,2024/11/01,JIBAR,148,,9.838,0.136986301,1.139726027,Corporate Senior Debt,Corporate,KAP INDUSTRIAL HOLDINGS,KAP INDUSTRIAL HOLDINGS,Corp Senior Unsecured,1,-0.172025096,-0.207190649,1.158730159,148,116.715244,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.005163451,0.005163451,0.005163451,0.005163451,,No
KAP018,,KAP Industrial Holdings Ltd F/R 15042024,15000000,15377345.85,0.00499868,0.00499868,2024/04/14,JIBAR,77,,9.128,0.087671233,0.589041096,Corporate Senior Debt,Corporate,KAP INDUSTRIAL HOLDINGS,KAP INDUSTRIAL HOLDINGS,Corp Senior Unsecured,1,-0.172025096,-0.207190649,1.096096096,77,116.6839269,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.005163451,0.005163451,0.005163451,0.005163451,,No
26SR0010,,Landbank 13.067% 11052023,1758820.67,1766376.56,0.000574192,0.000574192,2024/06/01,0,0,13.067,13.067,0.125,0.720547945,Step-Up Notes,SOE,LANDBANK,LANDBANK,Money Market,0.5,0.020427899,0.307184788,1.142857143,470.9,10.33705527,0,0,FIXED,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001706341,0.001706341,0.001706341,0.001706341,,Yes
ZAG000147364,LBK24CI,Landbank 10.29% 10102024,42870.18,45339.61,1.47384E-05,1.47384E-05,2024/10/10,R186,300,8.905,8.905,0.969158661,1.079452055,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,32.4240139,54.7,30.97763364,1,0.969158661,R186,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001706341,0.001706341,0.001706341,0.001706341,2.1(d)(i),Yes
LBK27CI,ZAG000150335,Land & Agricultural Dev Bank of SA F/R CI 23032023,342962.41,329843.63,0.000107222,0.000107222,2024/03/23,0,0,9.408,9.408,0.1,0.528767123,SOE,SOE,LANDBANK,LANDBANK,Corp Senior Unsecured,1,0.020427899,0.307184788,1.111111111,105,15.32118225,0,0,FIXED,2.Oth,2.1,2.1 (d),2.1 (d) (ii),0.001706341,0.001706341,0.001706341,0.001706341,2.1(d)(i),Yes
